image_name,text
train/img_02385.jpg,ଓଡ଼ିଆରେ ଅନେକ ଦୂତ ବା ସନ୍ଦେଶମୂଳକ ସାହିତ୍ୟ ରଚିତ ହୋଇଥିଲା ।
train/img_02386.jpg,"ରଜ ସହିତ ପାନ ଯୋଡ଼ିହେବା ପଛରେ କଥା ଅଛି, ଏଡା ବନ୍ଧୁତାର ଡେ଼ାରିକୁ ସୁଦୃଢ କରିବ ।"
train/img_02387.jpg,ସାଧାରଣତଃ ନବଜାତକର ଏକୋଇଶିଆ (ଜନ୍ମର ଏକୋଇଶ ଦିନ)ରେ ଅଥବା କାହାରି ଜନ୍ମଦିନରେ ଏହା ଆୟୋଜିତ ହୋଇଥାଏ।
train/img_02388.jpg,: : (୪୨୭ )
train/img_02389.jpg,"ସେଗୁଡ଼ିକ ହେଲା: ରେଖା ଦେଉଳ, ପିଢ଼ା ଦେଉଳ, ଖାଖରା ଦେଉଳ ।"
train/img_02390.jpg,"ପୁରୀ, ଯାହାକି ଏକ ବିଶ୍ୱବିଖ୍ୟାତ ହିନ୍ଦୁ ଧର୍ମପୀଠ, ଏଠାରୁ ପ୍ରାୟ ୬୦ କି ମି ଦୂରରେ ବଙ୍ଗୋପସାଗର ଉପକୂଳରେ ଅବସ୍ଥିତ ।"
train/img_02391.jpg,ରାଷ୍ଟ୍ରପତିଙ୍କ ମଞ୍ଜୁରୀ ପରେ ନିଯୁକ୍ତି ସଂପର୍କିତ ନୋଟିଫିକେସନ ଗେଜେଟରେ ପ୍ରକାଶ ପାଏ ।
train/img_02392.jpg,ସମୁଦ୍ର ପତନଠାରୁ ଏହା ୯୫୮ ଫୁଟ ଉଚ୍ଚତାରେ ରହିଛି ।
train/img_02393.jpg,୧୮୧୭ ପରେ ନଗରକୁ ବହୁତ ସିଭିଲ କାର୍ଯ୍ୟଦ୍ୱାରା ପୁନରୁଦ୍ଧାର କରାଯାଇଥିଲା।
train/img_02394.jpg,"କହି କଥା ମିଠା, ମୋର ବୁକେ ଅଠା"
train/img_02395.jpg,"ବିହାର ହ୍ରଦ, ବଇତରଣା, ଉପର ବଇତରଣା, ତୁଳସୀ, ତଂସ ଓ ପଉଅଇ।"
train/img_02396.jpg,"୩,୩୦,୧୭,୪୪୬ (୨୦୦୧)"
train/img_02397.jpg,ଅଷ୍ଟାଦଶ ଲୋକ ସଭା (୨୦୨୪-ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ)
train/img_02398.jpg,"ବୟନ ଶିଳ୍ପର ତିନୋଟି ମୁଖ୍ୟ ଉପାଦାନ ହେଉଛି ସୂତା, ରଙ୍ଗ , ଏବଂ ତନ୍ତ ।"
train/img_02399.jpg,"ଏହି ପ୍ରକଳ୍ପମାନ ଏବେ ଚାଲିଛି, ଯଦି ଆପଣ ଏକ ପ୍ରକଳ୍ପରେ ଭାଗ ନେବାକୁ ଚାହାଁନ୍ତି ତେବେ ସେହି ପ୍ରକଳ୍ପ ପାଖରେ ନିଜ ନାମ ଲେଖନ୍ତୁ ।"
train/img_02400.jpg,ଅନ୍ୟ ଭୂଖଣ୍ଡ ଓ ସମୁଦ୍ରରେ ଥିବା ରାଜ୍ୟଗୁଡିକ ହେଲା
train/img_02401.jpg,ଏହି ମାଟିର ଯାତ୍ରା ଅନୁଷ୍ଠାନ ଓ ଯାତ୍ରାକାର ଓଡ଼ିଆ ଯାତ୍ରା କ୍ଷେତ୍ରରେ ପ୍ରସିଦ୍ଧିଲାଭ କରିପାରିଛନ୍ତି ।
train/img_02402.jpg,ମଙ୍ଗେଇ ଗମାଙ୍ଗ
train/img_02403.jpg,"ଶ୍ରୀବିଗ୍ରହମାନେ ରଥାରୁଢ଼ ହେବାପରେ ପୁଷ୍ପାଳକ ମହାଜନମାନେ ଶ୍ରୀମଦନମୋହନଙ୍କୁ ନନ୍ଦିଘୋଷ ରଥରେ ଏବଂ ରାମ, କୃଷ୍ଣ ବିଗ୍ରହଙ୍କୁ ତାଳଧ୍ୱଜ ରଥ ଉପରେ ଅଧିଷ୍ଠିତ କରାଇଥାନ୍ତି।"
train/img_02404.jpg,"ସ୍କନ୍ଧପୁରାଣ, ବାମଦେବ ସଂହିତା, କପିଳ ସଂହିତା,"
train/img_02405.jpg,"କେବଳ ଏତିକି ନୁହେଁ, ଜଗତ୍ ସିଂହପୁର ସହର ମଧ୍ୟଦେଇ ପ୍ରବାହିତ ମୃତ ଅଳକା ନଦୀର ଉପସ୍ଥିତି ପୂର୍ବ ନୌବାଣିଜ୍ୟ ସ୍ମୃତିକୁ ଉଜୀବିତ ରଖିଛି ।"
train/img_02406.jpg,'ସୁବର୍ଣ୍ଣରେଖା '
train/img_02407.jpg,ଯାହା ଦେଖି କୌରବମାନଙ୍କ ମନ ବିଷର୍ଣ୍ଣ ହୋଇଗଲା ।
train/img_02408.jpg,"ମୁଖ୍ୟରୂପେ ଦକ୍ଷିଣ ଏସିଆରେ ଭାଷା କୁହାଯାଏ, କିନ୍ତୁ ଇଣ୍ଡୋ-ଆର୍ଯ୍ୟନ ଭାଷା ୟୁରୋପ ଏବଂ ମଧ୍ୟ ପୂର୍ବରେ କୁହାଯିବ ।"
train/img_02409.jpg,"ଏହି ସହର ପାଖରେ ଭୁବନେଶ୍ୱର, ପୁରୀ ଓ କୋଣାର୍କର ଅଛି ।"
train/img_02410.jpg,ଅନେକ ମହାନ ଓଡ଼ିଶୀ ନାଟଗୁରୁମାନେ ଆରମ୍ଭରେ ଏହି ନାଟକଳାରେ ଶିକ୍ଷାଲାଭ କରିଥିଲେ ।
train/img_02411.jpg,ଓଡ଼ିଶାର ରାଜନୀତି ସମ୍ବନ୍ଧୀୟ ଲିଖିତ ପ୍ରସଙ୍ଗ ।
train/img_02412.jpg,୬୫ରୁ ଅଧିକ ପର୍ବ ପର୍ବପର୍ବାଣି
train/img_02413.jpg,ଏହି ରାଧାଶ୍ୟାମ ନରେନ୍ଦ୍ରଙ୍କ ପିଉସା ଥିଲେ ବିଦଗ୍ଧ କବି ଅଭିମନ୍ୟୁ ସାମନ୍ତରାୟ ।
train/img_02414.jpg,ପଶ୍ଚିମ ଭାଗ ଅତ୍ୟନ୍ତ ବାଲିଆ ଓ ପଥୁରିଆ ।
train/img_02415.jpg,ଯଜ୍ଞ ଶ୍ରୀନୃସିଂହ ମନ୍ଦିର
train/img_02416.jpg,ପୂର୍ବରୁ ପାଣିଆ ଆପଟ ସେବକମାନେ ସିଂହଦ୍ୱାର ଛାଉଣୀ ମଠ ସମ୍ମୁଖସ୍ଥ କୂପରୁ ଗରାମାନଙ୍କରେ ଜଳ କାଢି ରଥ ଉପରକୁ ବୋହି ନେଇ ବଡ଼ ପିତଳ ହଣ୍ଡାମାନଙ୍କରେ ରଖିଥାନ୍ତି ।
train/img_02417.jpg,ଏହି ଜିଲାଟି ମହାନଦୀ କୁଳରେ ଅବସ୍ଥିତ ।
train/img_02418.jpg,ଭାତ ବା ଅନ୍ନ
train/img_02419.jpg,ବି ଏମ ସି ସହରର ପାନୀୟ ଜଳର ଆବଶ୍ୟକତା ପୂର୍ଣ୍ଣ କରିଥାଏ।
train/img_02420.jpg,ବିମାନ (ମୁଖ୍ୟ ମନ୍ଦିର ବା ଗର୍ଭଗୃହ)
train/img_02421.jpg,ଜନ୍ମଦିନମାନଙ୍କରେ ମା' ଷଷ୍ଠୀ ଦେବୀଙ୍କଠାରେ ପିଲାମାନଙ୍କର ଦୀର୍ଘାୟୁ ଏବଂ ସର୍ବ କୁଶଳ ପାଇଁ କାମନା କରି ପୂଜାର୍ଚ୍ଚନା କରାଯାଇଥାଏ।ମା' ଷଷ୍ଠୀ ଦେବୀ ତ୍ରିଭୂଜା ଅଟନ୍ତି।ତାଙ୍କ ବାମ କୋଳରେ ଦିବ୍ୟ ଶିଶୁ ଆତ୍ମ ସୁଖ ଲାଭ କରୁଛନ୍ତି।
train/img_02422.jpg,ସେରଭିଡା ( ) ପରିବାରର ପ୍ରାଣୀ ସମ୍ବର ଏକ ପ୍ରକାର ମୃଗ।
train/img_02423.jpg,"ଗବେଷକ ଡଃ ସୁରେନ୍ଦ୍ର କୁମାର ମିଶ୍ର ଓଡ଼ିଆ ମଠରୁ ପ୍ରାପ୍ତ ସନନ୍ଦକୁ ଆଧାର କରି ଉଲ୍ଲେଖ କରିଛନ୍ତି ଯେ, ପୂର୍ବେ ବାହୁଡା଼ ଦଶମୀ ଦିନ ତିନି ହାଣ୍ଡି, ଏକାଦଶୀରେ ତିନି ହାଣ୍ଡି ଓ ଦ୍ୱାଦଶୀ ଦିନ ତିନି ହାଣ୍ଡି ଏହିପରି ନଅ ହାଣ୍ଡି ଅଧର ପଣା ଓ ବଳଭଦ୍ରଙ୍କ ରଥରେ ରାମ , କୃଷ୍ଣଙ୍କ ଇଦ୍ଦେଶ୍ୟରେ ୨ ହାଣ୍ଡି (ସାନ) ଓ ଜଗନ୍ନାଥଙ୍କ ରଥରେ ମଦନମୋହନ ଠାକୁରଙ୍କ ନିମିତ୍ତ ୧ ହାଣ୍ଡି (ସାନ) କ୍ରମରେ ମୋଟ ୧୨ଟି ହାଣ୍ଡି ଅଧର ପଣା ଭୋଗ ହେଉଥିଲା।"
train/img_02424.jpg,କେବେ ନଦୀ ଗତିପଥ ବଦଳାଇ ନୂଆ ମୁହଁ ଖୋଲେ ତ ପୁଣି କେବେ ଜୁଆର ଭଟ୍ଟାକୁ ବହୁତ ଭିତର ଯାଏଁ ଛାଡିଦିଏ ।
train/img_02425.jpg,"ରାୟପୁର, ଛତିଶଗଡ଼ ୨୧ ୨୩୩୩ ଉତ୍ତର ଅକ୍ଷାଂଶ ଓ ୮୧ ୬୩୩୩ ପୂର୍ବ ଦ୍ରାଘିମାରେ ଅବସ୍ଥିତ ।"
train/img_02426.jpg,"କଟକ, କଟକ ଜିଲ୍ଲାର ମୁଖ୍ୟାଳୟ ହେବା ସହିତ ଓଡ଼ିଶାର ଉପ-ରାଜଧାନୀ ତଥା ତତ୍ ସହିତ ରାଜ୍ୟର ସର୍ବପୁରାତନ ନ ଗର ମଧ୍ୟ ।"
train/img_02427.jpg,ବଲାଙ୍ଗୀର ଜିଲା - -
train/img_02428.jpg,"-ପାଲି / ପଲ୍ଲୀ - କମାପଲ୍ଲୀ , ଡୁଙ୍ଗୁରିପାଲି , ନୟାପଲ୍ଲୀ , ବରପାଲି ଇତ୍ୟାଦି"
train/img_02429.jpg,ଏକ ଦଳ ପାଲାବାଲା ପାଲା ଅଭିନୟ କଲେ ତାକୁ 'ଗୋଟିକିଆ ପାଲା' କହନ୍ତି ।
train/img_02430.jpg,ଏହି ମନ୍ଦିରର ମୂଳଭିତ୍ତି ଉପରେ ବର୍ତ୍ତମାନ ଅମୁହିଁ ଦେଉଳ ବା ଶ୍ରୀଜଗନ୍ନାଥଙ୍କ ରତ୍ନଭଣ୍ଡାର ଅବସ୍ଥିତ ।
train/img_02431.jpg,ଗୁରୁର କଥାତେ ବିଶ୍ୱାସ ନା କର
train/img_02432.jpg,ଜୈନ ଧର୍ମ
train/img_02433.jpg,"ଏଥିରେ ମୁଖ୍ୟ ଭୂମିକାରେ ରତିକାନ୍ତ, କମଳା ପ୍ରମୁଖ ଅଭିନୟ କରିଥିଲେ।"
train/img_02434.jpg,"ସୂଚନାଯୋଗ୍ୟ ଯେ, ବାସୁଦେବଙ୍କ ଚିତ୍ର ସମ୍ମୁଖରେ ଦୋଳଗୋବିନ୍ଦ, ରାମ ଓ ନୃସିଂହ ବିରାଜମାନ କରିଥିବା ବେଳେ ଭୁବନେଶ୍ୱରୀଙ୍କ ପାର୍ଶ୍ୱରେ ଭୂଦେବୀ ଓ ଶ୍ରୀଦେବୀ ଏବଂ ନାରାୟଣଙ୍କ ଚିତ୍ର ସମ୍ମୁଖରେ ମଦନମୋହନ ଓ କୃଷ୍ଣ ବିଗ୍ରହମାନେ ଖଟ ଉପରେ ଅଧିଷ୍ଠିତ ହୋଇଥାନ୍ତି।"
train/img_02435.jpg,"ଭନେ ଦ୍ୱିଜ ଭବପ୍ରିତା, କାନ୍ଦେ ବିରାଟ ଦୁହିତା"
train/img_02436.jpg,ତାଙ୍କରି ନାମାନୁଯାୟୀ ଆମ ଦେଶ ଭାରତ ବର୍ଷ ନାମରେ ଅଭିହିତ ।
train/img_02437.jpg,ଏହି ପବିତ୍ର ଦଉଡ଼ିକୁ ସ୍ପର୍ଶ କରିବା ସଙ୍ଗେ ସଙ୍ଗେ ରଥ ଟାଣି ଲକ୍ଷ ଲକ୍ଷ ଭକ୍ତ ନିଜକୁ ଧନ୍ୟ ମଣିଥାନ୍ତି।
train/img_02438.jpg,ସେଥିପାଇଁ ମା ବାପାମାନେ ଛୁଆକୁ ରଥଛିଆଁ କରେଇଥାଆନ୍ତି ।
train/img_02439.jpg,ମୁଢ଼ି ବା ଭୁଜା
train/img_02440.jpg,"ସେମାନେ ସ୍ପେସ୍ ରେସରେ ମଧ୍ୟ ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା କରିଥିଲେ, ଯାହା ୧୯୬୯ ଆମେରିକୀୟ ସ୍ପେସ୍ ଫ୍ଲାଇଟ ରେ ଶେଷ ହୋଇଥିଲା ଯାହାକି ପ୍ରଥମେ ମନୁଷ୍ୟମାନଙ୍କୁ ଚନ୍ଦ୍ରରେ ଅବତରଣ କରେଇଥିଲା ଏକାସାଙ୍ଗରେ, ନାଗରିକ ଅଧିକାର ଆନ୍ଦୋଳନ (୧୯୫୪ ୧୯୬୮) ରାଜ୍ୟ ତଥା ସ୍ଥାନୀୟ ଜିମ କ୍ରୋ ଆଇନ ଏବଂ ଆଫ୍ରିକୀୟ ଆମେରିକୀୟଙ୍କ ବିରୁଦ୍ଧରେ ଜାତିଗତ ଭେଦଭାବକୁ ରଦ୍ଦ କରିଦେଲା ୧୯୯୧ରେ ସୋଭିଏତ୍ ୟୁନିଅନର ବିଲୋପ ଶୀତଳ ଯୁଦ୍ଧକୁ ସମାପ୍ତ କରି ଆମେରିକାକୁ ବିଶ୍ୱର ଏକମାତ୍ର ମହାଶକ୍ତି ଭାବରେ ଛାଡି ଦେଇଥିଲା।"
train/img_02441.jpg,ଏହା ଲକ୍ଷ୍ମୀପୁର ନିକଟସ୍ଥ ଏକ ପାହାଡ଼।
train/img_02442.jpg,"ଖଳିଲାଗି ଏକାଦଶୀ ଦିନ ବିଗ୍ରହମାନଙ୍କ ସର୍ବାଙ୍ଗ ନିମନ୍ତେ ୭ କିଲୋଗ୍ରାମ ଚନ୍ଦନକାଠ, କର୍ପୂର, କେଶର ଏବଂ ଭିତର ପନ୍ତି ଭୋଗ ଇନିଷାତ୍ ମାନ ମଠ ତରଫରୁ ଯୋଗାଇଯାଇଥାଏ।"
train/img_02443.jpg,୨୦୦୭ ମସିହାର ଗଣନା ଅନୁସାରେ ଏହା ସ୍ଥାନୀୟ ଭାଷାଭାଷୀଙ୍କ ସଂଖ୍ୟା ଭିତ୍ତିରେ ବିଶ୍ୱର ୨୬ ତମ ସର୍ବାଧିକ କଥିତ ଭାଷା ।
train/img_02444.jpg,"ସମୁଦାୟ କ୍ଷେତ୍ର (ଜଳ ଏବଂ ସ୍ଥଳ) ଅନୁଯାୟୀ ଆମେରିକା ହେଉଛି ବିଶ୍ବର ତୃତୀୟ କିମ୍ବା ଚତୁର୍ଥ ବୃହତ୍ତମ ରାଷ୍ଟ୍ର, ରୁଷ ଏବଂ କାନାଡା ପଛରେ ରହି ଚୀନ୍ ସହିତ ସମାନ ଚୀନ୍ ଏବଂ ଭାରତର ବିବାଦ ଯୋଗୁ ଦୁଇଟି ଅଞ୍ଚଳର ବିଭାଜନ କିପରି ହୋଇଛି ଏବଂ ଯୁକ୍ତରାଷ୍ଟ୍ର ଆମେରିକାର ମୋଟ ଆକାର କିପରି ମାପ କରାଯାଏ ତାହା ଉପରେ ନିର୍ଭର କରି ଗଣନା ଏବଂ ମାନ୍ୟତା ଭିନ୍ନ ହୋଇଥାଏ"
train/img_02445.jpg,ସମୁଦାୟ ଜନସଂଖ୍ୟାର ୪୪ ୫ ହେଉଛନ୍ତି ଆଦିବାସୀ ଏବଂ ୧୧ ୬୨ ହେଉଛନ୍ତି ହରିଜନ ।
train/img_02446.jpg,"ଦିଏ, ନିଏ, ଖାଏ, ଖୁଆଏ, ଗୋପନ କଥା କହେ ଓ ପଚାରେ, ଏ ଛ'ଟି ଆନ୍ତରିକତା ଓ ନିବିଡ଼ତାର କଥା ।"
train/img_02447.jpg,"ରଥଯାତ୍ରା ଦିନ ଠାକୁରମାନଙ୍କ ମଙ୍ଗଳ ଆଳତି , ଅବକାଶ, ଖେଚେଡି଼ ଭୋଗ (ସକାଳ ଧୂପ), ମଙ୍ଗଳାର୍ପଣ ଇତ୍ୟାଦି ନୀତି ଅନୁଷ୍ଠିତ ହୋଇଥାଏ।"
train/img_02448.jpg,ସଙ୍କୀର୍ତ୍ତନ ଶିକ୍ଷାକୁ ସଙ୍କୀର୍ତ୍ତନ ଆଖଡ଼ା ଏବଂ ଦଳକୁ ସଙ୍କୀର୍ତ୍ତନିଆ କୁହାଯାଏ ।
train/img_02449.jpg,ଶାସ୍ତ୍ରର ବଚନ କର୍ଣ୍ଣେ ନାହିଁ ଧର
train/img_02450.jpg,ମାଦଳା ପାଞ୍ଜି ଅନୁସାରେ କୋଶଳକେଶରୀ ରାଜା ମାର୍କଣ୍ଡେଶ୍ୱର ମନ୍ଦିର ଓ ପୁଷ୍କରିଣୀର ପଶ୍ଚିମ ପାର୍ଶ୍ୱସ୍ଥ ପଥର ପାଚେରୀ ନିର୍ମାଣ କରାଇଥିଲେ।
train/img_02451.jpg,୧୮୦୩ ବେଳକୁ ଇଂରେଜମାନେ ଓଡ଼ିଶା ଅଧିକାର କଲାବେଳକୁ ଓଡ଼ିଶାର ଏହି ଅର୍ଥନୀତିର ଅଧପତନ ଚରମ ସୀମାରେ ପହଞ୍ଚି ଥିଲା ।
train/img_02452.jpg,ଏହି ମାଟିର ଯାତ୍ରା ଅନୁଷ୍ଠାନ ଓ ଯାତ୍ରାକାର ଓଡ଼ିଆ ଯାତ୍ରା କ୍ଷେତ୍ରରେ ପ୍ରସିଦ୍ଧିଲାଭ କରିପାରିଛନ୍ତି ।
train/img_02453.jpg,(ଡ଼ମକଚ:ନାଗପୁରିଆ)
train/img_02454.jpg,ପ୍ରଦର୍ଶନ
train/img_02455.jpg,୮-ମହଡ଼ା ନାଚିଆ ଝୁମର : ‘ମହଡ଼ା’ ଅର୍ଥ ହେଉଛି ମୁଖା ।
train/img_02456.jpg,ସିଂହଳର ପ୍ରାଚୀନ ଗ୍ରନ୍ଥ ମହାବଂଶରୁ ଜଣାଯାଏ ସେଠାର ପୁରାତନ ଅଧିବାସୀ ପ୍ରାଚୀନ କଳିଙ୍ଗରୁ ଯାଇଥିଲେ ।
train/img_02457.jpg,'ବ୍ରାହ୍ମଣ'
train/img_02458.jpg,ଶାସ୍ତ୍ରର ବଚନ କର୍ଣ୍ଣେ ନାହିଁ ଧର
train/img_02459.jpg,ପରେ ଏହାର ନାମ ବଦଳାଇ କେନ୍ଦୁଝର ଜିଲ୍ଲା ରଖାଗଲା ।
train/img_02460.jpg,ସେ ସମୟରେ ଓଡ଼ିଶାର ଜଣାଶୁଣା ପଣ୍ଡିତ ଜ୍ଞାନୀ ଦେଶଭକ୍ତମାନେ ଏହି ବିଦ୍ୟାଳୟର ଶିକ୍ଷକ ଥିଲେ ।
train/img_02461.jpg,ମିସନାରୀମାନେ ଖ୍ରୀ ୧୮୨୨ରେ ଓଡ଼ିଶାରେ ପ୍ରଥମ ଇଂରାଜୀ ୪ଟି ସ୍କୁଲ ପ୍ରତିଷ୍ଠା କରିଥିଲେ ମଧ୍ୟ ଅର୍ଥାଭାବ ହେତୁ ତାହା ବେଶୀ ଦିନ ଚଳାଇ ପାରି ନଥିଲେ ।
train/img_02462.jpg,"ବଲାଙ୍ଗିର ଜିଲ୍ଲା, ଓଡ଼ିଶାର ପଶ୍ଚିମରେ ଥିବା ଏକ ପ୍ରଶାସନିକ ଜିଲ୍ଲା ।"
train/img_02463.jpg,ଏହି ସଦ୍ଭାବର ପ୍ରଭାବ ମୋଗଲ ତାମସା ଅଭିନୟରେ ଦେଖିବାକୁ ମିଳିଥାଏ ।
train/img_02464.jpg,"ରଥଯାତ୍ରା ସମ୍ପର୍କରେ ମିଳୁଥିବା ପ୍ରାଚୀନ ଗ୍ରନ୍ଥ, କାବ୍ୟ, କବିତାରୁ ଧୂଳିଆ ଗୁଣ୍ଡିଚା ବିଷୟରେ କୈଣସି ଉଲ୍ଲେଖ ଥିବାର ଦୃଷ୍ଟିକୁ ଆସୁନାହିଁ ।"
train/img_02465.jpg,ଏହା ହାତୀଗୁମ୍ଫା ଅଭିଲେଖ ନାମରେ ଖ୍ୟାତ ।
train/img_02466.jpg,"ତନ୍ମଧ୍ୟରେ ଭାରତୀୟ ଜନତା ପାର୍ଟି, ଭାରତୀୟ ଜାତୀୟ କଂଗ୍ରେସ ଭଳି ପ୍ରମୁଖ ଦଳଗୁଡିକ ସହ ୪୦ଟି ପ୍ରାଦେଶିକ ଦଳ ମଧ୍ୟ ଅନ୍ତର୍ଭୁକ୍ତ ।"
train/img_02467.jpg,ଅନେକ ମହାନ ଓଡ଼ିଶୀ ନାଟଗୁରୁମାନେ ଆରମ୍ଭରେ ଏହି ନାଟକଳାରେ ଶିକ୍ଷାଲାଭ କରିଥିଲେ ।
train/img_02468.jpg,ପାଳି ଭାଷା
train/img_02469.jpg,ଗୋପାଳ ସମ୍ପ୍ରଦାୟର ଲୋକେ ଦୋଳ ପୂର୍ଣ୍ଣମୀର ପୂର୍ବଦିନରୁ କୁମ୍ଭ ପୂଜା କରି ରାଧାକୃଷ୍ଣ ଉପାସନା ସହିତ ଗୋପାଳଙ୍କ ଉଗାଳ ଓ ଲଉଡ଼ି ଖେଳ (ବାଡ଼ି ଖେଳ) ପ୍ରଦର୍ଶନ କରିଥାନ୍ତି।
train/img_02470.jpg,ଜାତୀୟ ବୃକ୍ଷ ବରଗଛ
train/img_02471.jpg,ମୁଖ୍ୟ ଦେଉଳଟି ପଞ୍ଚରଥ ଶୈଳୀରେ ନିର୍ମିତ ।
train/img_02472.jpg,"ବିର୍ଲା ଟାୟାର, ବାଲେଶ୍ୱର"
train/img_02473.jpg,"ତିନୋଟି ରାଜ୍ୟ ଏବଂ ଚାରିଟି ଆମେରିକୀୟ ଅଞ୍ଚଳ ହାୱାଇ (ହାୱାଇ), ଆଲାସ୍କା (କୋଡ଼ିଏଟି ଦେଶୀୟ ଭାଷା), ଦକ୍ଷିଣ ଡାକୋଟା (ସିଓକ୍ସ) ଇଂରାଜୀ ବ୍ୟତୀତ ସ୍ଥାନୀୟ କିମ୍ବା ସ୍ୱଦେଶୀ ଭାଷାକୁ ସ୍ୱୀକୃତି ଦେଇଛନ୍ତି ପୁଏର୍ତୋ ରିକୋ (ସ୍ପାନିଶ୍), ଗୁଆମ୍ (ଚାମୋରୋ), ଏବଂ ଉତ୍ତର ମାରିଆନା ଦ୍ୱୀପପୁଞ୍ଜ (କାରୋଲିନିଆନ୍ ଏବଂ ଚାମୋରୋ) ଭାଷାକୁ ସ୍ୱୀକୃତି ଦେଇଛନ୍ତି ପୁଏର୍ତୋ ରିକୋରେ ଇଂରାଜୀ ଅପେକ୍ଷା ସ୍ପାନିଶ୍ ଅଧିକ କଥିତ ନିମ୍ନ ସାରଣୀରେ କିଛି ମୁଖ୍ୟ ଭାଷାର ବ୍ୟବହାରକାରୀ ସଂଖ୍ୟା ଦିଆଗଲା।"
train/img_02474.jpg,ସଙ୍ଗୀତ ଓ ନାଟ
train/img_02475.jpg,ଜିଲ୍ଲାରେ ଝାରସୁଗୁଡାର ମନମୋହନ ହାଇସ୍କୁଲ ଓଡ଼ିଶାର ଏକ ପୁରାତନ ସ୍କୁଲ ।
train/img_02476.jpg,ଜୋବ୍ରା ପାର୍କ
train/img_02477.jpg,"ପୁରୁଷ: ୧,୫୮,୦୧୭"
train/img_02478.jpg,ପ୍ରତ୍ୟେକ ଚକର ଉଚ୍ଚତା ୬ ଫୁଟ ୬ ଇଞ୍ଚ।
train/img_02479.jpg,"ଏହି ରଥରେ ୧୬ଟି ଚକ (ବିଷ୍ଣୁସିଦ୍ଧ, ବିଭୂତି, ଅଣିମା, ପ୍ରଜ୍ଞା, ଧୀ, ଜ୍ଞାନ, ପ୍ରେମ, ଆଶକ୍ତ, ରତି, କେଳି, ସତ୍ୟ, ସୁଷ୍ୱସ୍ତି, ଜାଗୃତି, ତୁରୀୟ, ଆମ, ନିର୍ବାଣ) ସଂଯୁକ୍ତ ହୋଇଥାଏ ।"
train/img_02480.jpg,ଅଦ୍ୟାବତ୍ ସେହି ବିଗ୍ରହମାନେ ସେହି ମନ୍ଦିରରେ ଯଥାବିଧି ପୂଜିତ ହେଉ ଅଛନ୍ତି।
train/img_02481.jpg,ଏହି ଗୀତର ପ୍ରତି ପଦର ଆରମ୍ଭ ଓ ଶେଷରେ ଡାଲଖାଇ ଶବ୍ଦ ଥାଏ ଯାହା ଝିଅ ସାଙ୍ଗକୁ ଲକ୍ଷ କରି ବ୍ୟବ ହାର କରାଯାଇଥାଏ ।
train/img_02482.jpg,ଆଷାଢ଼ ମାସର ତୃତୀୟା ତିଥି ଯେଉଁଦିନ ପଡ଼ିବ ସେହିଦିନ ଶ୍ରୀଜଗନ୍ନାଥ ସେହିବାରର ପ୍ରତୀକଗ୍ରହ ରୂପେ ପୂଜା ପାଆନ୍ତି ।
train/img_02483.jpg,ସେଥିରୁ ୪୨ ୬୦ ପ୍ରତିଶତ ପୁରୁଷ ଓ ୩୩ ୫୩ ନାରୀ ଅଟନ୍ତି ।
train/img_02484.jpg,"ଉଦୟଗିରିରେ ମଞ୍ଚପୁରୀ, ଯମପୁରୀ ଓ ଛୋଟ ହାତୀ ଗୁମ୍ଫାରେ ଥିବା ବ୍ରାହ୍ମୀ ଲେଖମାନଙ୍କରୁ ତାଙ୍କ ଦୁଇଟି ପୁତ୍ର କନ୍ଦର୍ପଶ୍ରୀ ଓ ବରେଷଶ୍ରୀଙ୍କ ନାମ ମିଳେ ।"
train/img_02485.jpg,୧୪୫୨ ଖ୍ରୀଷ୍ଟାବ୍ଦରେ ଗଜପତି କପିଳେନ୍ଦ୍ର ଦେବ ଶ୍ରୀମନ୍ଦିର ଚତୁଃପାର୍ଶ୍ୱରେ ମେଘନାଦ ପାଚେରୀର ନିର୍ମାଣ କରାଇଥିଲେ ।
train/img_02486.jpg,"ଜିଲ୍ଲା ନ୍ୟାୟପାଳିକା, କଳାହାଣ୍ଡି"
train/img_02487.jpg,"ସେହି କାଳରୁ ବୁଦ୍ଧଙ୍କର ଜନ୍ମଜାତକ (ବୁଦ୍ଧଜାତକ), ବାଣୀ ତ୍ରିପିଟକ ଭାବରେ ଓ ବୌଦ୍ଧ ସାଧୁ ସନ୍ଥମାନଙ୍କ ଲେଖା ଚର୍ଯ୍ୟଗୀତିକା ଓଡ଼ିଆ ସାହିତ୍ୟର ଆରମ୍ଭ ।"
train/img_02488.jpg,ଗଞ୍ଜାମ ପ୍ରାଚୀନ ଦକ୍ଷିଣ କଳିଙ୍ଗ ପ୍ରଦେଶର ଏକ ଅଂଶବିଶେଷ ଥିଲା ।
train/img_02489.jpg,ମହେନ୍ଦ୍ରଗିରି
train/img_02490.jpg,ଶୁଆ-ସାରୀ ମନ୍ଦିର
train/img_02491.jpg,ଏହାପରେ ଲକ୍ଷ୍ମୀଙ୍କ ତରଫରୁ ଭିତରଚ୍ଛ ବନ୍ଦାପନା ନୀତି ବଢ଼ାଇଥାନ୍ତି ।
